"ID","student_ID","course_ID","withdrew_status","semester_ID"
4835,292,22200,Completed,2
4840,299,22200,Completed,2
4845,344,22200,Completed,2
4850,486,22200,Completed,2
4855,517,22200,Completed,2
4860,582,22200,Completed,2
4865,589,22200,Completed,2
4870,724,22200,Completed,2
4875,1326,22200,Completed,2
4880,1409,22200,Completed,2
4885,1447,22200,Completed,2
4890,1517,22200,Completed,2
4895,1537,22200,Completed,2
4900,1538,22200,Completed,2
4905,1561,22200,Completed,2
4910,1696,22200,Completed,2
4915,1773,22200,Completed,2
4920,1825,22200,Completed,2
4925,2068,22200,Completed,2
4930,2078,22200,Completed,2
4935,2121,22200,Completed,2
4940,2140,22200,Completed,2
4945,2238,22200,Completed,2
4950,27,22300,Withdrew,2
4955,46,22300,Completed,2
4960,99,22300,Completed,2
4965,168,22300,Completed,2
4970,446,22300,Completed,2
4975,506,22300,Completed,2
4980,734,22300,Completed,2
4985,897,22300,Completed,2
4990,965,22300,Completed,2
4995,1084,22300,Completed,2
5000,1095,22300,Completed,2
5005,1106,22300,Completed,2
5010,1133,22300,Completed,2
5015,1229,22300,Completed,2
5020,1311,22300,Completed,2
5025,1505,22300,Withdrew,2
5030,1614,22300,Completed,2
5035,1778,22300,Completed,2
5040,1788,22300,Completed,2
5045,1856,22300,Completed,2
5050,1921,22300,Completed,2
5055,1950,22300,Completed,2
5060,1952,22300,Completed,2
5065,2062,22300,Completed,2
5070,2128,22300,Completed,2
5075,30,22400,Completed,2
5080,46,22400,Completed,2
5085,136,22400,Completed,2
5090,344,22400,Completed,2
5095,406,22400,Completed,2
5100,423,22400,Completed,2
5105,486,22400,Completed,2
5110,517,22400,Completed,2
5115,582,22400,Completed,2
5120,724,22400,Completed,2
5125,850,22400,Completed,2
5130,965,22400,Completed,2
5135,1245,22400,Completed,2
5140,1311,22400,Completed,2
5145,1326,22400,Completed,2
5150,1463,22400,Completed,2
5155,1505,22400,Withdrew,2
5160,1537,22400,Completed,2
5165,1538,22400,Completed,2
5170,1561,22400,Completed,2
5175,1589,22400,Completed,2
5180,1773,22400,Completed,2
5185,1825,22400,Completed,2
5190,1856,22400,Completed,2
5195,2128,22400,Completed,2
5200,2140,22400,Completed,2
5205,14,22400,Completed,2
5210,266,22400,Completed,2
5215,328,22400,Completed,2
5220,466,22400,Completed,2
5225,587,22400,Completed,2
5230,762,22400,Completed,2
5235,1095,22400,Completed,2
5240,1105,22400,Completed,2
5245,1133,22400,Completed,2
5250,1250,22400,Completed,2
5255,1322,22400,Completed,2
5260,1329,22400,Completed,2
5265,1359,22400,Completed,2
5270,1581,22400,Completed,2
5275,1676,22400,Completed,2
5280,1759,22400,Completed,2
5285,1997,22400,Completed,2
5290,2119,22400,Completed,2
5295,273,21100,Completed,2
5300,266,21100,Completed,2
5305,423,21100,Completed,2
5310,897,21100,Completed,2
5315,1241,21100,Completed,2
5320,1589,21100,Completed,2
5325,1624,21100,Completed,2
5330,46,21100,Completed,2
5335,2062,21100,Completed,2
5340,2068,21100,Completed,2
5345,2119,21100,Completed,2
5350,1229,21100,Completed,2
5355,136,22500,Completed,2
5360,266,22500,Completed,2
5365,299,22500,Completed,2
5370,762,22500,Completed,2
5375,897,22500,Completed,2
5380,928,22500,Completed,2
5385,1245,22500,Completed,2
5390,1250,22500,Completed,2
5395,1329,22500,Completed,2
5400,1565,22500,Completed,2
5405,1676,22500,Completed,2
5410,1856,22500,Completed,2
5415,1133,21500,Completed,2
5420,1739,21500,Completed,2
5425,1921,21500,Completed,2
5430,299,21500,Completed,2
5435,230,21500,Completed,2
5440,446,21500,Completed,2
5445,1313,21500,Completed,2
5450,897,21500,Completed,2
5455,1565,21500,Completed,2
5460,1624,21500,Withdrew,2
5465,1095,21600,Completed,2
5470,84,20000,Completed,3
5475,605,20000,Completed,3
5480,660,20000,Completed,3
5485,725,20000,Completed,3
5490,761,20000,Completed,3
5495,763,20000,Completed,3
5500,811,20000,Completed,3
5505,853,20000,Completed,3
5510,914,20000,Completed,3
5515,937,20000,Completed,3
5520,974,20000,Completed,3
5525,976,20000,Completed,3
5530,1005,20000,Completed,3
5535,1008,20000,Completed,3
5540,1113,20000,Completed,3
5545,1222,20000,Completed,3
5550,1660,20000,Completed,3
5555,1728,20000,Completed,3
5560,1783,20000,Completed,3
5565,1797,20000,Completed,3
5570,1865,20000,Completed,3
5575,1920,20000,Completed,3
5580,2015,20000,Completed,3
5585,8,20000,Completed,3
5590,62,20000,Withdrew,3
5595,185,20000,Completed,3
5600,261,20000,Completed,3
5605,341,20000,Completed,3
5610,419,20000,Completed,3
5615,473,20000,Completed,3
5620,598,20000,Completed,3
5625,799,20000,Completed,3
5630,891,20000,Completed,3
5635,896,20000,Completed,3
5640,1042,20000,Completed,3
5645,1134,20000,Completed,3
5650,1237,20000,Withdrew,3
5655,1300,20000,Completed,3
5660,1455,20000,Completed,3
5665,1678,20000,Completed,3
5670,1719,20000,Completed,3
5675,1922,20000,Completed,3
5680,1932,20000,Completed,3
5685,1964,20000,Completed,3
5690,3,20000,Completed,3
5695,16,20000,Completed,3
5700,96,20000,Completed,3
5705,124,20000,Completed,3
5710,571,20000,Completed,3
5715,577,20000,Completed,3
5720,639,20000,Completed,3
5725,998,20000,Completed,3
5730,1035,20000,Completed,3
5735,1124,20000,Completed,3
5740,1340,20000,Completed,3
5745,1363,20000,Completed,3
5750,1694,20000,Completed,3
5755,1805,20000,Completed,3
5760,1814,20000,Completed,3
5765,1823,20000,Completed,3
5770,1834,20000,Completed,3
5775,1955,20000,Completed,3
5780,1972,20000,Completed,3
5785,2007,20000,Completed,3
5790,2130,20000,Completed,3
5795,151,20000,Completed,3
5800,162,20000,Completed,3
5805,223,20000,Completed,3
5810,288,20000,Completed,3
5815,310,20000,Completed,3
5820,312,20000,Completed,3
5825,403,20000,Completed,3
5830,413,20000,Completed,3
5835,684,20000,Completed,3
5840,698,20000,Completed,3
5845,1323,20000,Completed,3
5850,1485,20000,Completed,3
5855,1872,20000,Completed,3
5860,1919,20000,Completed,3
5865,2045,20000,Completed,3
5870,24,20000,Completed,3
5875,320,20000,Completed,3
5880,494,20000,Completed,3
5885,1050,20000,Withdrew,3
5890,1209,20000,Completed,3
5895,1309,20000,Completed,3
5900,1585,20000,Completed,3
5905,1832,20000,Completed,3
5910,1845,20000,Completed,3
5915,1850,20000,Completed,3
5920,2116,20000,Completed,3
5925,2236,20000,Completed,3
5930,133,20200,Completed,3
5935,169,20200,Completed,3
5940,349,20200,Completed,3
5945,487,20200,Completed,3
5950,579,20200,Completed,3
5955,724,20200,Completed,3
5960,957,20200,Completed,3
5965,985,20200,Completed,3
5970,1027,20200,Completed,3
5975,1043,20200,Completed,3
5980,1046,20200,Completed,3
5985,1050,20200,Completed,3
5990,1243,20200,Completed,3
5995,1326,20200,Completed,3
6000,1494,20200,Completed,3
6005,1549,20200,Completed,3
6010,1581,20200,Completed,3
6015,1629,20200,Completed,3
6020,1774,20200,Completed,3
6025,1819,20200,Completed,3
6030,1919,20200,Completed,3
6035,2114,20200,Completed,3
6040,2229,20200,Completed,3
6045,200,20300,Completed,3
6050,213,20300,Completed,3
6055,238,20300,Completed,3
6060,239,20300,Completed,3
6065,307,20300,Completed,3
6070,549,20300,Completed,3
6075,636,20300,Completed,3
6080,681,20300,Completed,3
6085,691,20300,Completed,3
6090,1122,20300,Completed,3
6095,1185,20300,Withdrew,3
6100,1316,20300,Completed,3
6105,1483,20300,Completed,3
6110,1529,20300,Completed,3
6115,1608,20300,Completed,3
6120,1711,20300,Completed,3
6125,1780,20300,Completed,3
6130,1926,20300,Completed,3
6135,19682,20300,Completed,3
6140,1995,20300,Completed,3
6145,2032,20300,Completed,3
6150,2098,20300,Completed,3
6155,2196,20300,Completed,3
6160,6,20300,Completed,3
6165,86,20300,Completed,3
6170,112,20300,Completed,3
6175,252,20300,Completed,3
6180,341,20300,Completed,3
6185,377,20300,Completed,3
6190,441,20300,Completed,3
6195,628,20300,Completed,3
6200,655,20300,Completed,3
6205,856,20300,Completed,3
6210,876,20300,Completed,3
6215,902,20300,Completed,3
6220,916,20300,Completed,3
6225,953,20300,Completed,3
6230,971,20300,Completed,3
6235,1093,20300,Completed,3
6240,1138,20300,Completed,3
6245,1240,20300,Completed,3
6250,1254,20300,Completed,3
6255,1803,20300,Completed,3
6260,1938,20300,Completed,3
6265,2088,20300,Completed,3
6270,2167,20300,Completed,3
6275,2226,20300,Completed,3
6280,184,20300,Completed,3
6285,216,20300,Completed,3
6290,308,20300,Completed,3
6295,376,20300,Completed,3
6300,462,20300,Completed,3
6305,508,20300,Completed,3
6310,758,20300,Completed,3
6315,767,20300,Completed,3
6320,830,20300,Completed,3
6325,855,20300,Completed,3
6330,930,20300,Completed,3
6335,1048,20300,Completed,3
6340,1102,20300,Completed,3
6345,1188,20300,Completed,3
6350,1354,20300,Completed,3
6355,1552,20300,Completed,3
6360,1557,20300,Completed,3
6365,1647,20300,Completed,3
6370,1685,20300,Completed,3
6375,1913,20300,Completed,3
6380,2016,20300,Completed,3
6385,2095,20300,Completed,3
6390,2163,20300,Completed,3
6395,345,20300,Completed,3
6400,382,20300,Completed,3
6405,387,20300,Completed,3
6410,504,20300,Completed,3
6415,527,20300,Completed,3
6420,557,20300,Completed,3
6425,607,20300,Completed,3
6430,1079,20300,Completed,3
6435,1101,20300,Completed,3
6440,1130,20300,Completed,3
6445,1189,20300,Completed,3
6450,1350,20300,Completed,3
6455,1570,20300,Completed,3
6460,1663,20300,Completed,3
6465,1859,20300,Completed,3
6470,1904,20300,Completed,3
6475,1992,20300,Completed,3
6480,1994,20300,Completed,3
6485,2054,20300,Completed,3
6490,2189,20300,Completed,3
6495,2204,20300,Completed,3
6500,265,20300,Completed,3
6505,298,20300,Completed,3
6510,316,20300,Completed,3
6515,910,20300,Completed,3
6520,946,20300,Completed,3
6525,1019,20300,Completed,3
6530,1220,20300,Completed,3
6535,1228,20300,Withdrew,3
6540,1309,20300,Completed,3
6545,1314,20300,Completed,3
6550,1336,20300,Completed,3
6555,1382,20300,Completed,3
6560,1393,20300,Completed,3
6565,1519,20300,Completed,3
6570,1632,20300,Completed,3
6575,1723,20300,Completed,3
6580,1964,20300,Completed,3
6585,1973,20300,Completed,3
6590,2201,20300,Completed,3
6595,180,20400,Completed,3
6600,250,20400,Completed,3
6605,391,20400,Completed,3
6610,490,20400,Completed,3
6615,767,20400,Completed,3
6620,789,20400,Completed,3
6625,799,20400,Completed,3
6630,853,20400,Completed,3
6635,875,20400,Completed,3
6640,1074,20400,Completed,3
6645,1125,20400,Completed,3
6650,1217,20400,Completed,3
6655,1272,20400,Completed,3
6660,1385,20400,Completed,3
6665,1518,20400,Completed,3
6670,1597,20400,Completed,3
6675,1619,20400,Completed,3
6680,1677,20400,Completed,3
6685,1775,20400,Completed,3
6690,1798,20400,Completed,3
6695,1852,20400,Completed,3
6700,1865,20400,Completed,3
6705,2131,20400,Completed,3
6710,174,20400,Completed,3
6715,298,20400,Completed,3
6720,487,20400,Completed,3
6725,712,20400,Completed,3
6730,738,20400,Completed,3
6735,809,20400,Completed,3
6740,993,20400,Completed,3
6745,1031,20400,Completed,3
6750,1032,20400,Completed,3
6755,1129,20400,Completed,3
6760,1181,20400,Completed,3
6765,1202,20400,Completed,3
6770,1297,20400,Completed,3
6775,1403,20400,Completed,3
6780,1629,20400,Completed,3
6785,2043,20400,Completed,3
6790,2060,20400,Completed,3
6795,2145,20400,Completed,3
6800,64,20500,Completed,3
6805,134,20500,Completed,3
6810,166,20500,Completed,3
6815,336,20500,Completed,3
6820,351,20500,Completed,3
6825,1097,20500,Completed,3
6830,1175,20500,Completed,3
6835,1269,20500,Completed,3
6840,1294,20500,Completed,3
6845,1309,20500,Completed,3
6850,1337,20500,Completed,3
6855,1435,20500,Completed,3
6860,1457,20500,Completed,3
6865,1579,20500,Completed,3
6870,1631,20500,Completed,3
6875,1658,20500,Completed,3
6880,1715,20500,Completed,3
6885,1819,20500,Completed,3
6890,1919,20500,Completed,3
6895,1986,20500,Completed,3
6900,117,20600,Completed,3
6905,231,20600,Completed,3
6910,441,20600,Completed,3
6915,486,20600,Completed,3
6920,580,20600,Completed,3
6925,724,20600,Completed,3
6930,728,20600,Completed,3
6935,734,20600,Completed,3
6940,957,20600,Completed,3
6945,1084,20600,Completed,3
6950,1196,20600,Completed,3
6955,1325,20600,Completed,3
6960,1478,20600,Completed,3
6965,1498,20600,Completed,3
6970,1519,20600,Completed,3
6975,1788,20600,Completed,3
6980,1997,20600,Completed,3
6985,2205,20600,Completed,3
6990,2228,20600,Completed,3
6995,2232,20600,Withdrew,3
7000,27,20700,Completed,3
7005,117,20700,Completed,3
7010,162,20700,Completed,3
7015,441,20700,Completed,3
7020,540,20700,Completed,3
7025,598,20700,Completed,3
7030,957,20700,Completed,3
7035,1090,20700,Completed,3
7040,1161,20700,Completed,3
7045,1183,20700,Completed,3
7050,1239,20700,Completed,3
7055,1266,20700,Completed,3
7060,1325,20700,Completed,3
7065,1413,20700,Completed,3
7070,1498,20700,Completed,3
7075,1519,20700,Completed,3
7080,2182,20700,Completed,3
7085,2232,20700,Completed,3
7090,642,22600,Completed,3
7095,728,22600,Completed,3
7100,946,22600,Completed,3
7105,985,22600,Completed,3
7110,1409,22600,Completed,3
7115,1413,22600,Completed,3
7120,1519,22600,Completed,3
7125,1614,22600,Completed,3
7130,1676,22600,Completed,3
7135,14,22700,Completed,3
7140,27,22700,Completed,3
7145,30,22700,Completed,3
7150,46,22700,Completed,3
7155,73,22700,Completed,3
7160,191,22700,Completed,3
7165,423,22700,Completed,3
7170,642,22700,Completed,3
7175,985,22700,Completed,3
7180,989,22700,Completed,3
7185,1089,22700,Completed,3
7190,1326,22700,Completed,3
7195,1498,22700,Completed,3
7200,1614,22700,Completed,3
7205,1773,22700,Withdrew,3
7210,1788,22700,Completed,3
7215,1825,22700,Completed,3
7220,1997,22700,Completed,3
7225,2205,22700,Completed,3
7230,2238,22700,Completed,3
7235,14,22800,Completed,3
7240,46,22800,Completed,3
7245,73,22800,Completed,3
7250,177,22800,Completed,3
7255,191,22800,Completed,3
7260,230,22800,Completed,3
7265,292,22800,Completed,3
7270,344,22800,Completed,3
7275,486,22800,Completed,3
7280,589,22800,Completed,3
7285,850,22800,Completed,3
7290,1538,22800,Completed,3
7295,1561,22800,Completed,3
7300,1581,22800,Completed,3
7305,1696,22800,Completed,3
7310,1773,22800,Withdrew,3
7315,2078,22800,Completed,3
7320,2121,22800,Completed,3
7325,2205,22800,Completed,3
7330,2230,22800,Completed,3
7335,2238,22800,Completed,3
7340,2078,21100,Completed,3
7345,2140,21100,Completed,3
7350,27,21200,Completed,3
7355,30,21200,Completed,3
7360,344,21200,Completed,3
7365,589,21200,Completed,3
7370,946,21200,Completed,3
7375,957,21200,Completed,3
7380,1089,21200,Completed,3
7385,1359,21200,Completed,3
7390,1463,21200,Completed,3
7395,1484,21200,Completed,3
7400,1788,21200,Completed,3
7405,1917,21200,Completed,3
7410,1997,21200,Completed,3
7415,2140,21200,Completed,3
7420,2230,21200,Completed,3
7425,877,21300,Completed,3
7430,1088,21300,Completed,3
7435,850,21500,Completed,3
7440,724,21500,Completed,3
7445,266,21500,Completed,3
7450,1245,21500,Completed,3
7455,328,21500,Completed,3
7460,46,21500,Completed,3
7465,1326,21500,Completed,3
7470,14,23800,Completed,3
7475,30,23800,Completed,3
7480,73,23800,Completed,3
7485,136,23800,Completed,3
7490,177,23800,Completed,3
7495,191,23800,Completed,3
7500,230,23800,Completed,3
7505,292,23800,Completed,3
7510,344,23800,Completed,3
7515,423,23800,Completed,3
7520,486,23800,Completed,3
7525,724,23800,Completed,3
7530,928,23800,Completed,3
7535,965,23800,Completed,3
7540,1311,23800,Completed,3
7545,1409,23800,Completed,3
7550,1463,23800,Completed,3
7555,1538,23800,Completed,3
7560,1676,23800,Completed,3
7565,1696,23800,Completed,3
7570,1759,23800,Completed,3
7575,1773,23800,Withdrew,3
7580,1825,23800,Completed,3
7585,2121,23800,Completed,3
7590,2140,23800,Completed,3
7595,2238,23800,Completed,3
7600,14,21700,Completed,3
7605,46,21700,Completed,3
7610,73,21700,Completed,3
7615,230,21700,Completed,3
7620,266,21700,Completed,3
7625,344,21700,Completed,3
7630,486,21700,Completed,3
7635,724,21700,Completed,3
7640,850,21700,Completed,3
7645,965,21700,Completed,3
7650,1311,21700,Completed,3
7655,1326,21700,Completed,3
7660,1505,21700,Completed,3
7665,1538,21700,Completed,3
7670,1676,21700,Completed,3
7675,1773,21700,Withdrew,3
7680,2205,21700,Completed,3
7685,83,20000,Completed,4
7690,408,20000,Completed,4
7695,411,20000,Completed,4
7700,448,20000,Completed,4
7705,519,20000,Completed,4
7710,586,20000,Completed,4
7715,765,20000,Completed,4
7720,832,20000,Completed,4
7725,950,20000,Completed,4
7730,977,20000,Completed,4
7735,1022,20000,Completed,4
7740,1114,20000,Completed,4
7745,1169,20000,Withdrew,4
7750,1190,20000,Completed,4
7755,1193,20000,Completed,4
7760,1207,20000,Completed,4
7765,1214,20000,Withdrew,4
7770,1482,20000,Completed,4
7775,1594,20000,Completed,4
7780,1746,20000,Completed,4
7785,1808,20000,Completed,4
7790,1865,20000,Completed,4
7795,2190,20000,Completed,4
7800,171,20000,Withdrew,4
7805,241,20000,Completed,4
7810,258,20000,Completed,4
7815,263,20000,Completed,4
7820,424,20000,Completed,4
7825,670,20000,Completed,4
7830,680,20000,Completed,4
7835,719,20000,Completed,4
7840,930,20000,Completed,4
7845,980,20000,Completed,4
7850,1161,20000,Completed,4
7855,1344,20000,Completed,4
7860,1379,20000,Completed,4
7865,1453,20000,Completed,4
7870,1458,20000,Completed,4
7875,1489,20000,Completed,4
7880,1495,20000,Completed,4
7885,1528,20000,Completed,4
7890,1723,20000,Completed,4
7895,1737,20000,Completed,4
7900,1888,20000,Completed,4
7905,1890,20000,Completed,4
7910,2133,20000,Completed,4
7915,2234,20000,Completed,4
7920,59,20000,Completed,4
7925,165,20000,Completed,4
7930,338,20000,Completed,4
7935,402,20000,Completed,4
7940,508,20000,Completed,4
7945,513,20000,Completed,4
7950,696,20000,Withdrew,4
7955,822,20000,Withdrew,4
7960,837,20000,Completed,4
7965,920,20000,Completed,4
7970,933,20000,Completed,4
7975,1120,20000,Completed,4
7980,1129,20000,Completed,4
7985,1154,20000,Completed,4
7990,1376,20000,Completed,4
7995,1449,20000,Completed,4
8000,1475,20000,Completed,4
8005,1650,20000,Completed,4
8010,1756,20000,Completed,4
8015,1786,20000,Completed,4
8020,1915,20000,Completed,4
8025,1973,20000,Completed,4
8030,58,20000,Completed,4
8035,65,20000,Completed,4
8040,103,20000,Withdrew,4
8045,216,20000,Completed,4
8050,248,20000,Completed,4
8055,545,20000,Completed,4
8060,597,20000,Withdrew,4
8065,647,20000,Completed,4
8070,667,20000,Completed,4
8075,695,20000,Completed,4
8080,702,20000,Completed,4
8085,836,20000,Completed,4
8090,877,20000,Completed,4
8095,962,20000,Completed,4
8100,1262,20000,Completed,4
8105,1295,20000,Completed,4
8110,1531,20000,Completed,4
8115,1767,20000,Completed,4
8120,1828,20000,Completed,4
8125,1927,20000,Completed,4
8130,1978,20000,Completed,4
8135,1995,20000,Completed,4
8140,2003,20000,Completed,4
8145,2046,20000,Completed,4
8150,2099,20000,Completed,4
8155,80,20300,Completed,4
8160,153,20300,Completed,4
8165,241,20300,Completed,4
8170,258,20300,Completed,4
8175,354,20300,Completed,4
8180,360,20300,Completed,4
8185,460,20300,Completed,4
8190,556,20300,Completed,4
8195,600,20300,Completed,4
8200,661,20300,Completed,4
8205,735,20300,Completed,4
8210,860,20300,Completed,4
8215,907,20300,Completed,4
8220,931,20300,Completed,4
8225,994,20300,Completed,4
8230,1059,20300,Completed,4
8235,1203,20300,Completed,4
8240,1327,20300,Completed,4
8245,1466,20300,Completed,4
8250,1567,20300,Completed,4
8255,1682,20300,Completed,4
8260,1939,20300,Completed,4
8265,2029,20300,Completed,4
8270,2142,20300,Completed,4
8275,2193,20300,Completed,4
8280,108,20300,Completed,4
8285,149,20300,Completed,4
8290,303,20300,Completed,4
8295,420,20300,Completed,4
8300,493,20300,Completed,4
8305,610,20300,Completed,4
8310,685,20300,Completed,4
8315,711,20300,Completed,4
8320,886,20300,Completed,4
8325,973,20300,Completed,4
8330,1029,20300,Completed,4
8335,1035,20300,Completed,4
8340,1053,20300,Withdrew,4
8345,1112,20300,Completed,4
8350,1266,20300,Completed,4
8355,1353,20300,Completed,4
8360,1374,20300,Completed,4
8365,1501,20300,Completed,4
8370,1734,20300,Completed,4
8375,1770,20300,Completed,4
8380,1795,20300,Completed,4
8385,1838,20300,Completed,4
8390,1869,20300,Completed,4
8395,218,20300,Completed,4
8400,621,20300,Completed,4
8405,719,20300,Completed,4
8410,773,20300,Completed,4
8415,813,20300,Completed,4
8420,825,20300,Completed,4
8425,1159,20300,Completed,4
8430,1197,20300,Completed,4
8435,1246,20300,Completed,4
8440,1248,20300,Completed,4
8445,1252,20300,Completed,4
8450,1371,20300,Completed,4
8455,1421,20300,Completed,4
8460,1554,20300,Completed,4
8465,1626,20300,Completed,4
8470,1627,20300,Completed,4
8475,1644,20300,Completed,4
8480,1765,20300,Completed,4
8485,1776,20300,Completed,4
8490,1858,20300,Completed,4
8495,2004,20300,Completed,4
8500,2043,20300,Completed,4
8505,2146,20300,Completed,4
8510,2154,20300,Completed,4
8515,2206,20300,Completed,4
8520,5,20300,Completed,4
8525,81,20300,Completed,4
8530,84,20300,Completed,4
8535,138,20300,Completed,4
8540,276,20300,Completed,4
8545,322,20300,Withdrew,4
8550,429,20300,Completed,4
8555,481,20300,Completed,4
8560,569,20300,Completed,4
8565,660,20300,Completed,4
8570,925,20300,Completed,4
8575,981,20300,Completed,4
8580,1067,20300,Completed,4
8585,1078,20300,Completed,4
8590,1103,20300,Completed,4
8595,1153,20300,Completed,4
8600,1160,20300,Completed,4
8605,1645,20300,Completed,4
8610,1657,20300,Completed,4
8615,1674,20300,Completed,4
8620,1865,20300,Completed,4
8625,2102,20300,Completed,4
8630,2191,20300,Completed,4
8635,2237,20300,Completed,4
8640,134,21800,Completed,4
8645,166,21800,Completed,4
8650,180,21800,Completed,4
8655,336,21800,Completed,4
8660,351,21800,Completed,4
8665,488,21800,Completed,4
8670,688,21800,Completed,4
8675,738,21800,Completed,4
8680,767,21800,Completed,4
8685,799,21800,Completed,4
8690,875,21800,Completed,4
8695,1032,21800,Completed,4
8700,1129,21800,Completed,4
8705,1183,21800,Completed,4
8710,1195,21800,Completed,4
8715,1202,21800,Completed,4
8720,1230,21800,Completed,4
8725,1272,21800,Completed,4
8730,1294,21800,Completed,4
8735,1385,21800,Completed,4
8740,1457,21800,Completed,4
8745,1576,21800,Withdrew,4
8750,1596,21800,Completed,4
8755,1619,21800,Completed,4
8760,1629,21800,Completed,4
8765,1631,21800,Completed,4
8770,1675,21800,Completed,4
8775,1760,21800,Completed,4
8780,1920,21800,Withdrew,4
8785,2130,21800,Completed,4
8790,2131,21800,Completed,4
8795,2145,21800,Completed,4
8800,11,20400,Completed,4
8805,41,20400,Completed,4
8810,83,20400,Completed,4
8815,201,20400,Completed,4
8820,407,20400,Completed,4
8825,426,20400,Withdrew,4
8830,705,20400,Completed,4
8835,790,20400,Completed,4
8840,855,20400,Completed,4
8845,1032,20400,Completed,4
8850,1101,20400,Completed,4
8855,1116,20400,Completed,4
8860,1125,20400,Completed,4
8865,1272,20400,Completed,4
8870,1297,20400,Completed,4
8875,1392,20400,Completed,4
8880,1448,20400,Withdrew,4
8885,1865,20400,Completed,4
8890,1898,20400,Completed,4
8895,1995,20400,Completed,4
8900,2146,20400,Completed,4
8905,185,20400,Withdrew,4
8910,306,20400,Completed,4
8915,573,20400,Completed,4
8920,667,20400,Completed,4
8925,688,20400,Completed,4
8930,836,20400,Completed,4
8935,887,20400,Completed,4
8940,1219,20400,Completed,4
8945,1230,20400,Withdrew,4
8950,1265,20400,Completed,4
8955,1300,20400,Withdrew,4
8960,1356,20400,Completed,4
8965,1626,20400,Completed,4
8970,1660,20400,Completed,4
8975,2027,20400,Completed,4
8980,2043,20400,Completed,4
8985,2092,20400,Completed,4
8990,64,20500,Withdrew,4
8995,180,20500,Completed,4
9000,245,20500,Completed,4
9005,298,20500,Completed,4
9010,391,20500,Completed,4
9015,444,20500,Completed,4
9020,488,20500,Completed,4
9025,712,20500,Completed,4
9030,738,20500,Completed,4
9035,767,20500,Completed,4
9040,799,20500,Completed,4
9045,875,20500,Completed,4
9050,914,20500,Completed,4
9055,1031,20500,Completed,4
9060,1074,20500,Completed,4
9065,1129,20500,Completed,4
9070,1181,20500,Completed,4
9075,1294,20500,Completed,4
9080,1457,20500,Completed,4
9085,1619,20500,Completed,4
9090,1629,20500,Completed,4
9095,1675,20500,Completed,4
9100,1740,20500,Completed,4
9105,1760,20500,Completed,4
9110,1775,20500,Completed,4
9115,1798,20500,Withdrew,4
9120,2130,20500,Completed,4
9125,2145,20500,Completed,4
9130,166,21900,Completed,4
9135,245,21900,Completed,4
9140,506,21900,Completed,4
9145,490,21900,Completed,4
9150,580,21900,Completed,4
9155,669,21900,Completed,4
9160,670,21900,Completed,4
9165,734,21900,Completed,4
9170,879,21900,Completed,4
9175,1088,21900,Completed,4
9180,1183,21900,Completed,4
9185,1269,21900,Completed,4
9190,1311,21900,Completed,4
9195,1324,21900,Completed,4
9200,1454,21900,Completed,4
9205,1518,21900,Completed,4
9210,1919,21900,Completed,4
9215,1986,21900,Completed,4
9220,1997,21900,Completed,4
9225,2056,21900,Completed,4
9230,2162,21900,Completed,4
9235,405,22000,Withdrew,4
9240,985,22000,Completed,4
9245,1027,22000,Completed,4
9250,1116,22000,Withdrew,4
9255,1309,22000,Completed,4
9260,1658,22000,Completed,4
9265,1696,22000,Completed,4
9270,1759,22000,Completed,4
9275,27,22100,Completed,4
9280,117,22100,Completed,4
9285,162,22100,Completed,4
9290,582,22100,Withdrew,4
9295,946,22100,Completed,4
9300,985,22100,Completed,4
9305,1090,22100,Completed,4
9310,1325,22100,Completed,4
9315,1498,22100,Completed,4
9320,1519,22100,Completed,4
9325,1537,22100,Completed,4
9330,1788,22100,Completed,4
9335,1917,22100,Completed,4
9340,2182,22100,Completed,4
9345,2232,22100,Completed,4
9350,134,20700,Completed,4
9355,166,20700,Completed,4
9360,405,20700,Completed,4
9365,1309,20700,Completed,4
9370,1576,20700,Withdrew,4
9375,266,20800,Withdrew,4
9380,14,22200,Completed,4
9385,27,22200,Completed,4
9390,73,22200,Completed,4
9395,117,22200,Completed,4
9400,946,22200,Completed,4
9405,985,22200,Completed,4
9410,1090,22200,Completed,4
9415,1325,22200,Completed,4
9420,1484,22200,Completed,4
9425,1519,22200,Completed,4
9430,1788,22200,Completed,4
9435,1917,22200,Completed,4
9440,1997,22200,Completed,4
9445,2182,22200,Completed,4
9450,2205,22200,Completed,4
9455,2232,22200,Completed,4
9460,30,22300,Completed,4
9465,73,22300,Completed,4
9470,162,22300,Completed,4
9475,231,22300,Completed,4
9480,245,22300,Completed,4
9485,283,22300,Completed,4
9490,344,22300,Completed,4
9495,423,22300,Completed,4
9500,441,22300,Completed,4
9505,580,22300,Completed,4
9510,641,22300,Completed,4
9515,669,22300,Completed,4
9520,728,22300,Completed,4
9525,957,22300,Completed,4
9530,1161,22300,Completed,4
9535,1266,22300,Completed,4
9540,1269,22300,Completed,4
9545,1325,22300,Completed,4
9550,1326,22300,Completed,4
9555,1478,22300,Withdrew,4
9560,1505,22300,Completed,4
9565,1581,22300,Completed,4
9570,1773,22300,Completed,4
9575,1919,22300,Completed,4
9580,2104,22300,Completed,4
9585,73,22400,Completed,4
9590,162,22400,Completed,4
9595,176,22400,Completed,4
9600,191,22400,Completed,4
